Season,Date,Tournament,Round,Map,Side,Match Duration,Team,Attack/Defend Success?,Offense/Defense/KotH,KotH: Who Captured First?,Player,Hero,Hero swapped From,Swap Location,Start Time,End Time,Time Played,Match Share,Time Played (sec),Duration Calculation Column
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,NRG,Yes,Offense,,Milo,Reinhardt,,,0:39:04,0:45:36,0:06:32,100.00%,392,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,NRG,Yes,Offense,,Pookz,Lucio,,,0:39:04,0:45:36,0:06:32,100.00%,392,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,NRG,Yes,Offense,,Seagull,Mei,,,0:39:04,0:45:36,0:06:32,100.00%,392,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,NRG,Yes,Offense,,Gods,Reaper,,,0:39:04,0:45:36,0:06:32,100.00%,392,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,Liquid,No,Defense,,Azk,McCree,,,0:39:04,0:41:54,0:02:50,43.37%,170,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,Liquid,No,Defense,,Dahang,Ana,,,0:39:04,0:44:58,0:05:54,90.31%,354,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,Liquid,No,Defense,,Mesr,Reinhardt,,,0:39:04,0:44:02,0:04:58,76.02%,298,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,Liquid,No,Defense,,IID,Mei,,,0:39:04,0:45:36,0:06:32,100.00%,392,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,Liquid,No,Defense,,Rapha,Zarya,,,0:39:04,0:45:01,0:05:57,91.07%,357,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,Liquid,No,Defense,,Minstrel,Lucio,,,0:39:04,0:45:36,0:06:32,100.00%,392,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,NRG,Yes,Offense,,Enigma,Winston,Zarya,Dorado Courtyard ,0:39:37,0:45:36,0:05:59,91.58%,359,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,Liquid,No,Defense,,Azk,Reaper,McCree,Dorado Second Arch,0:41:54,0:45:36,0:03:42,56.63%,222,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,Liquid,No,Defense,,Mesr,D.va,Reaper,Dorado Third Point,0:44:02,0:45:36,0:01:34,23.98%,94,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,Liquid,No,Defense,,Dahang,Tracer,Ana,Dorado Third Point,0:44:58,0:45:36,0:00:38,9.69%,38,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,1,0:06:32,Liquid,No,Defense,,Rapha,Winston,Zarya,Dorado Third Point,0:45:01,0:45:36,0:00:35,8.93%,35,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,NRG,Yes,Defense,,Dummy,Ana,,,0:47:33,0:55:45,0:08:12,100.00%,492,0:08:12
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,NRG,Yes,Defense,,Enigma,Zarya,,,0:47:33,0:55:45,0:08:12,100.00%,492,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,NRG,Yes,Defense,,Milo,Reinhardt,,,0:47:33,0:55:45,0:08:12,100.00%,492,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,NRG,Yes,Defense,,Pookz,Lucio,,,0:47:33,0:55:45,0:08:12,100.00%,492,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,NRG,Yes,Defense,,Seagull,Mei,,,0:47:33,0:55:45,0:08:12,100.00%,492,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,NRG,Yes,Defense,,Gods,Roadhog,,,0:47:33,0:49:05,0:01:32,18.70%,92,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,Liquid,No,Offense,,Azk,Tracer,,,0:47:33,0:55:45,0:08:12,100.00%,492,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,Liquid,No,Offense,,IID,Zarya,,,0:47:33,0:55:45,0:08:12,100.00%,492,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,Liquid,No,Offense,,Minstrel,Lucio,,,0:47:33,0:55:45,0:08:12,100.00%,492,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,Liquid,No,Offense,,Rapha,Winston,,,0:47:33,0:52:45,0:05:12,63.41%,312,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,Liquid,No,Offense,,Mesr,Reinhardt,,,0:47:33,0:55:45,0:08:12,100.00%,492,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,Liquid,No,Offense,,Dahang,Ana,,,0:47:33,0:55:45,0:08:12,100.00%,492,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,NRG,Yes,Defense,,Gods,Reaper,Roadhog,Dorado Second Arch,0:49:05,0:53:37,0:04:32,55.28%,272,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,Liquid,No,Offense,,Rapha,Reaper,Winston,Dorado Second Point,0:52:45,0:55:45,0:03:00,36.59%,180,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Dorado,2,0:08:12,NRG,Yes,Defense,,Gods,McCree,Reaper,Dorado Indoors,0:53:37,0:55:45,0:02:08,26.02%,128,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,Liquid,Yes,Defense,,Azk,Reaper,,,1:00:27,1:09:16,0:08:49,100.00%,529,0:08:49
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,Liquid,Yes,Defense,,Dahang,Ana,,,1:00:27,1:09:16,0:08:49,100.00%,529,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,Liquid,Yes,Defense,,Mesr,Reinhardt,,,1:00:27,1:09:02,0:08:35,97.35%,515,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,Liquid,Yes,Defense,,IID,Mei,,,1:00:27,1:09:16,0:08:49,100.00%,529,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,Liquid,Yes,Defense,,Rapha,Zarya,,,1:00:27,1:06:23,0:05:56,67.30%,356,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,Liquid,Yes,Defense,,Minstrel,Lucio,,,1:00:27,1:09:16,0:08:49,100.00%,529,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,NRG,No,Offense,,Dummy,Ana,,,1:00:27,1:09:16,0:08:49,100.00%,529,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,NRG,No,Offense,,Enigma,Zarya,,,1:00:27,1:09:16,0:08:49,100.00%,529,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,NRG,No,Offense,,Milo,Reinhardt,,,1:00:27,1:09:16,0:08:49,100.00%,529,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,NRG,No,Offense,,Pookz,Lucio,,,1:00:27,1:09:16,0:08:49,100.00%,529,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,NRG,No,Offense,,Seagull,Mei,,,1:00:27,1:09:16,0:08:49,100.00%,529,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,NRG,No,Offense,,Gods,Reaper,,,1:00:27,1:09:16,0:08:49,100.00%,529,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,Liquid,Yes,Defense,,Rapha,Tracer,Zarya,Hollywood Roofs,1:06:23,1:07:34,0:01:11,13.42%,71,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,Liquid,Yes,Defense,,Rapha,Zarya,Tracer,Hollywood Roofs,1:07:34,1:09:16,0:01:42,19.28%,102,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,1,0:08:49,Liquid,Yes,Defense,,Mesr,D.va,Reinhardt,Hollywood Third Point,1:09:02,1:09:16,0:00:14,2.65%,14,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,Liquid,Yes,Offense,,Azk,Reaper,,,1:11:14,1:17:26,0:06:12,81.76%,372,0:07:35
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,Liquid,Yes,Offense,,IID,Mei,,,1:11:14,1:18:49,0:07:35,100.00%,455,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,Liquid,Yes,Offense,,Minstrel,Lucio,,,1:11:14,1:18:49,0:07:35,100.00%,455,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,Liquid,Yes,Offense,,Rapha,Zarya,,,1:11:14,1:15:02,0:03:48,50.11%,228,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,Liquid,Yes,Offense,,Mesr,Reinhardt,,,1:11:14,1:18:49,0:07:35,100.00%,455,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,Liquid,Yes,Offense,,Dahang,Ana,,,1:11:14,1:18:49,0:07:35,100.00%,455,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,NRG,No,Defense,,Dummy,Ana,,,1:11:14,1:18:49,0:07:35,100.00%,455,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,NRG,No,Defense,,Enigma,Zarya,,,1:11:14,1:15:07,0:03:53,51.21%,233,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,NRG,No,Defense,,Milo,Reinhardt,,,1:11:14,1:18:49,0:07:35,100.00%,455,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,NRG,No,Defense,,Pookz,Lucio,,,1:11:14,1:18:49,0:07:35,100.00%,455,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,NRG,No,Defense,,Seagull,Mei,,,1:11:14,1:18:49,0:07:35,100.00%,455,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,NRG,No,Defense,,Gods,Roadhog,,,1:11:14,1:12:43,0:01:29,19.56%,89,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,NRG,No,Defense,,Gods,Tracer,Roadhog,Hollywood First Point,1:12:43,1:13:11,0:00:28,6.15%,28,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,NRG,No,Defense,,Gods,Reaper,Tracer,Hollywood Roofs,1:13:11,1:18:49,0:05:38,74.29%,338,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,Liquid,Yes,Offense,,Rapha,Winston,Zarya,Hollywood Roofs,1:15:02,1:18:49,0:03:47,49.89%,227,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,NRG,No,Defense,,Enigma,Tracer,Zarya,Hollywood Second Point,1:15:07,1:18:49,0:03:42,48.79%,222,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Hollywood,2,0:07:35,Liquid,Yes,Offense,,Azk,Tracer,Reaper,Hollywood Indoors,1:17:26,1:18:49,0:01:23,18.24%,83,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Numbani,1,0:07:27,NRG,No,Defense,,Dummy,Ana,,,1:26:22,1:33:49,0:07:27,100.00%,447,0:07:27
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Numbani,1,0:07:27,NRG,No,Defense,,Enigma,Zarya,,,1:26:22,1:27:23,0:01:01,13.65%,61,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Numbani,1,0:07:27,NRG,No,Defense,,Milo,Reinhardt,,,1:26:22,1:33:49,0:07:27,100.00%,447,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Numbani,1,0:07:27,NRG,No,Defense,,Pookz,Lucio,,,1:26:22,1:33:49,0:07:27,100.00%,447,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Numbani,1,0:07:27,NRG,No,Defense,,Seagull,Bastion,,,1:26:22,1:27:08,0:00:46,10.29%,46,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Numbani,1,0:07:27,NRG,No,Defense,,Gods,D.va,,,1:26:22,1:27:32,0:01:10,15.66%,70,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Numbani,1,0:07:27,Liquid,Yes,Offense,,Azk,Tracer,,,1:26:22,1:29:12,0:02:50,38.03%,170,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Numbani,1,0:07:27,Liquid,Yes,Offense,,Dahang,Mercy,,,1:26:22,1:29:12,0:02:50,38.03%,170,0:00:00
2,9/26/2016,Overwatch Open,NA Lower Bracket Finals,Numbani,1,0:07:27,Liquid,Yes,Offense,,Mesr,Winston,,,1:26:22,1:33:49,0:07:27,100.00%,447,0:00:00
